ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
633087;712;STARŠE;STARŠE;638/2;5;;;1/1;;219;;
633087;712;STARŠE;STARŠE;625;5;;;1/1;;31;;
633088;2168;PODKOREN;KRANJSKA GORA;65/1;9;;;1/1;;923;;
633090;1633;GORENJE JEZERO;CERKNICA;781/61;1;;;1/1;;480;;
633091;1710;GRADIŠČE;ŠKOFLJICA;625/1;1;;;1/1;;940;;
633091;1710;GRADIŠČE;ŠKOFLJICA;625/119;1;;;1/2;;54;;
633091;1710;GRADIŠČE;ŠKOFLJICA;625/120;1;;;1/2;;56;;
633094;1937;HOMEC;DOMŽALE;865/2;3;;;1/1;;970;;
633094;1937;HOMEC;DOMŽALE;865/6;3;;;1/1;;550;;
633094;1937;HOMEC;DOMŽALE;865/4;3;;;1/1;;625;;
633096;2617;HRASTOVLJE;KOPER;275/3;3;;;10/480;;255;;
633097;2617;HRASTOVLJE;KOPER;275/3;3;;;5/480;;255;;
633099;696;SPODNJE HOČE;HOČE-SLIVNICA;437/2;1;;;1/1;;185;;
633100;636;KAMNICA;MARIBOR;23/13;3;;;1/1;;141;;
633103;1783;GROSUPLJE NASELJE;GROSUPLJE;183/5;3;;;1/1;;232;;
633103;1783;GROSUPLJE NASELJE;GROSUPLJE;183/3;3;;;1/1;;322;;
633103;1783;GROSUPLJE NASELJE;GROSUPLJE;183/4;3;;;1/1;;371;;
633104;1829;VELIKO GLOBOKO;IVANČNA GORICA;582/56;9;;;1/1;;42;;
633104;1829;VELIKO GLOBOKO;IVANČNA GORICA;582/57;9;;;1/1;;92;;
633105;1797;ZDENSKA VAS;DOBREPOLJE;1400;9;;;1/1;;3906;;
633106;2175;JESENICE;JESENICE;986/2;5;;;1/1;;543;;
633106;2175;JESENICE;JESENICE;986/1;5;;;1/1;;261;;
633108;136;MELINCI;BELTINCI;1610;7;;;1/1;;2102;;
633109;1308;VELIKA DOLINA;BREŽICE;1252/2;7;;;1/1;;840;;
633109;1308;VELIKA DOLINA;BREŽICE;1252/3;7;;;1/1;;1031;;
633111;60;VANEČA;PUCONCI;557/13;3;;;1/1;;547;;
633113;2295;BANJŠICE;NOVA GORICA;2519/8;5;;;1/1;;22;;
633114;1407;ROJE;TREBNJE;254/7;7;;;1/1;;1551;;
633116;1413;LAKNICE;MOKRONOG-TREBELNO;1056;9;;;1/1;;9150;;
633118;1128;PONIKVA;ŠENTJUR;1221/3;5;;;1/1;;593;;
633119;81;IVANOVCI;MORAVSKE TOPLICE;119;7;;;1/1;;590;;
633120;1029;LAHOMŠEK;LAŠKO;497/1;5;;;1/1;;455;;
633122;2008;ROVTE;LOGATEC;1/3;5;;;1/1;;531;;
633122;2008;ROVTE;LOGATEC;*204;5;;;1/1;;281;;
633122;2008;ROVTE;LOGATEC;1/2;5;;;1/1;;673;;
633123;1765;VINJE;DOL PRI LJUBLJANI;722/4;2;;;1/1;;378;;
633123;1765;VINJE;DOL PRI LJUBLJANI;722/5;6;;;1/2;;197;;
633124;2083;BREG OB KOKRI;PREDDVOR;1239/5;5;;;1/1;;361;;
633127;775;DEŽNO;MAKOLE;19;7;;;1/1;;4082;;
633127;773;PEČKE;MAKOLE;654;7;;;1/1;;919;;
633127;775;DEŽNO;MAKOLE;18;7;;;1/1;;755;;
633129;450;MAJSKI VRH;VIDEM;287/2;7;;;1/1;;557;;
633129;450;MAJSKI VRH;VIDEM;563/3;7;;;1/1;;100;;
633129;450;MAJSKI VRH;VIDEM;287/3;7;;;1/1;;348;;
633132;2277;MIRNIK;BRDA;2296/120;7;;;1/1;;819;;
633133;104;RAKIČAN;MURSKA SOBOTA;1795;5;;;1/64;;237;;
633134;2435;KRIŽ;SEŽANA;2208/17;6;;;1/2;;45;;
633136;2194;BOHINJSKA BELA;BLED;914/306;5;;;1/1;;12;;
633137;470;KORENJAK;ZAVRČ;192/2;7;;;1/1;;440;;
633138;2459;LOKEV;SEŽANA;1941/511;2;;;1/1;;885;;
633139;631;SPODNJA SELNICA;SELNICA OB DRAVI;54/6;5;;;1/1;;380;;
633139;631;SPODNJA SELNICA;SELNICA OB DRAVI;53/6;5;;;1/1;;312;;
633140;1641;HRIB;LOŠKI POTOK;2141/24;1;;;1/1;;29;;
633141;1146;VEZOVJE;ŠENTJUR;518/7;7;;;1/1;;103;;
633142;2635;ROGAŠKA SLATINA;ROGAŠKA SLATINA;1706/9;7;;;1/1;;9517;;
633144;78;SEBEBORCI;MORAVSKE TOPLICE;604/6;3;;;1/1;;2364;;
633145;1178;ROGATEC;ROGATEC;52/1;5;;;1/1;;465;;
633145;1178;ROGATEC;ROGATEC;1177;5;;;1/1;;102;;
633146;1489;CEROVEC;NOVO MESTO;2793;7;;;1/1;;860;;
633146;1489;CEROVEC;NOVO MESTO;2792;9;;;1/1;;155;;
633146;1489;CEROVEC;NOVO MESTO;2796;9;;;1/1;;216;;
633146;1489;CEROVEC;NOVO MESTO;2794;9;;;1/1;;1529;;
633147;1132;PRIMOŽ;ŠENTJUR;293/40;7;;;1/1;;173;;
633147;1132;PRIMOŽ;ŠENTJUR;293/45;5;;;1/1;;559;;
633147;1132;PRIMOŽ;ŠENTJUR;293/55;7;;;1/1;;1337;;
633147;1132;PRIMOŽ;ŠENTJUR;293/57;7;;;1/1;;677;;
633147;1132;PRIMOŽ;ŠENTJUR;293/58;7;;;1/1;;336;;
633148;1541;LOKA;ČRNOMELJ;451/11;7;;;1/1;;1439;;
633150;1447;GORENJA STRAŽA;STRAŽA;698/4;7;;;1/1;;1266;;
633151;1250;KUNŠPERK;BISTRICA OB SOTLI;1226;9;;;1/1;;1661;;
633151;1250;KUNŠPERK;BISTRICA OB SOTLI;1225;7;;;1/1;;8704;;
633152;383;MEZGOVCI;DORNAVA;363/24;5;;;1/2;;764;;
633153;409;ZAMUŠANI;GORIŠNICA;336/1;3;;;1/1;;32;;
633154;2225;DREŽNICA;KOBARID;1511;9;;;1/1;;676;;
633154;2225;DREŽNICA;KOBARID;1513/1;9;;;1/1;;579;;
633154;2225;DREŽNICA;KOBARID;1513/2;9;;;1/1;;475;;
633157;2626;IZOLA;IZOLA;1185/6;5;;;1/1;;7;;
633158;1855;HRASTNIK MESTO;HRASTNIK;7;5;;;1/1;;324;;
633158;1855;HRASTNIK MESTO;HRASTNIK;6;5;;;1/1;;277;;
633159;1132;PRIMOŽ;ŠENTJUR;125/2;7;;;1/1;;62;;
633159;1132;PRIMOŽ;ŠENTJUR;127/2;7;;;1/1;;27701;;
633160;2436;TOMAJ;SEŽANA;2053;5;;;1/1;;500;;
633163;2248;TOLMIN;TOLMIN;534/164;5;;;1/1;;126;;
633163;2248;TOLMIN;TOLMIN;534/93;1;;;1/1;;167;;
633163;2248;TOLMIN;TOLMIN;534/57;5;;;1/1;;37;;
633163;2248;TOLMIN;TOLMIN;534/61;5;;;1/1;;74;;
633163;2248;TOLMIN;TOLMIN;534/43;5;;;1/1;;316;;
633163;2248;TOLMIN;TOLMIN;534/165;5;;;1/1;;47;;
633163;2248;TOLMIN;TOLMIN;534/47;1;;;1/1;;42;;
633163;2248;TOLMIN;TOLMIN;534/44;5;;;1/1;;212;;
633163;2248;TOLMIN;TOLMIN;534/42;1;;;1/1;;85;;
633163;2248;TOLMIN;TOLMIN;534/48;5;;;1/1;;30;;
633163;2248;TOLMIN;TOLMIN;534/99;1;;;1/1;;96;;
633164;2386;BATUJE;AJDOVŠČINA;*30/3;5;;;1/1;;94;;
633164;2386;BATUJE;AJDOVŠČINA;*30/4;5;;;2/3;;36;;
633165;1676;CERKNICA;CERKNICA;952/2;5;;;1/1;;8819;;
633168;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;362;7;;;1/1;;1068;;
633168;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;361/2;7;;;1/1;;3583;;
633168;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;361/4;7;;;1/1;;3166;;
633168;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;360;7;;;1/1;;97;;
633171;1818;PODBORŠT;IVANČNA GORICA;506;5;;;1/1;;1725;;
633172;754;ZGORNJA BISTRICA;SLOVENSKA BISTRICA;653/5;3;;;1/1;;1077;;
633173;882;RAVNE;RAVNE NA KOROŠKEM;322;5;;;1/1;;172;;
633173;882;RAVNE;RAVNE NA KOROŠKEM;323/1;5;;;1/1;;656;;
633174;888;MEŽA TAKRAJ;MEŽICA;145/14;5;;;1/1;;530;;
633175;193;SPODNJA ŠČAVNICA;GORNJA RADGONA;1769;9;;;1/1;;5244;;
633175;193;SPODNJA ŠČAVNICA;GORNJA RADGONA;1770;9;;;1/1;;12202;;
633176;2606;SEMEDELA;KOPER;2492/16;7;;;1/5;;133;;
633176;2606;SEMEDELA;KOPER;2491/15;7;;;1/5;;105;;
633177;420;POBREŽJE;VIDEM;1641;7;;;1/1;;284;;
633179;1292;GABRJE;BREŽICE;319;5;;;1/1;;90;;
633179;1292;GABRJE;BREŽICE;897;5;;;1/1;;776;;
633179;1292;GABRJE;BREŽICE;317;7;;;1/1;;1170;;
633180;2609;POMJAN;KOPER;970/13;5;;;1/2;;485;;
633181;2357;IDRIJA MESTO;IDRIJA;699/22;4;;;1/1;;13;;
633181;2357;IDRIJA MESTO;IDRIJA;699/23;5;;;1/1;;11;;
633185;964;VELENJE;VELENJE;1273/6;9;;;1/1;;3343;;
633185;964;VELENJE;VELENJE;1273/4;3;;;1/1;;457;;
633185;964;VELENJE;VELENJE;1273/5;3;;;1/1;;595;;
633188;93;TEŠANOVCI;MORAVSKE TOPLICE;574/2;3;;;1/1;;422;;
633188;93;TEŠANOVCI;MORAVSKE TOPLICE;573;5;;;1/1;;2123;;
633189;161;HOTIZA;LENDAVA;90;7;;;1/1;;2224;;
633189;161;HOTIZA;LENDAVA;89;7;;;1/1;;2161;;
633192;1751;TACEN;LJUBLJANA;446/4;1;;;1/1;;879;;
633192;1751;TACEN;LJUBLJANA;446/3;5;;;1/1;;800;;
633192;1751;TACEN;LJUBLJANA;446/5;1;;;1/1;;111;;
633197;2289;CEROVO;BRDA;208;9;;;1/1;;740;;
633197;2289;CEROVO;BRDA;210;9;;;1/1;;349;;
633197;2290;KOJSKO;BRDA;2592;9;;;1/1;;1767;;
633197;2290;KOJSKO;BRDA;2593;9;;;1/1;;1280;;
633197;2290;KOJSKO;BRDA;2594;9;;;1/1;;440;;
633197;2290;KOJSKO;BRDA;2591;9;;;1/1;;471;;
633199;764;ZGORNJE GRUŠOVJE;OPLOTNICA;297/15;7;;;1/1;;1982;;
633201;1610;VRH;KOSTEL;2008/1;1;;;1/1;;255;;
633201;1610;VRH;KOSTEL;1826/2;7;;;1/1;;378;;
633201;1610;VRH;KOSTEL;*104;5;;;1/1;;205;;
633201;1610;VRH;KOSTEL;2006;1;;;1/1;;133;;
633201;1610;VRH;KOSTEL;1826/1;7;;;1/1;;108;;
633201;1610;VRH;KOSTEL;2005;1;;;1/1;;367;;
633205;157;DOLGA VAS PRI LENDAVI;LENDAVA;2481;7;;;1/1;;1534;;
633206;102;MLAJTINCI;MORAVSKE TOPLICE;66/1;7;;;124/4000;;167328;;
633206;102;MLAJTINCI;MORAVSKE TOPLICE;205;7;;;1756/300000;;435642;;
633206;102;MLAJTINCI;MORAVSKE TOPLICE;192;7;;;476/150000;;237160;;
633207;2140;PODREČA;KRANJ;830;1;;;1/1;;2032;;
633208;1318;DOLENJA VAS;KRŠKO;592/1;9;;;1/1;;2219;;
633208;1318;DOLENJA VAS;KRŠKO;797;9;;;1/1;;3561;;
633209;1332;PODBOČJE;KRŠKO;30/3;7;;;1/1;;855;;
633211;2201;NOMENJ;BOHINJ;640/196;5;;;1/1;;1194;;
633211;2201;NOMENJ;BOHINJ;331/1;5;;;1/1;;1640;;
633212;681;POBREŽJE;MARIBOR;32/1;5;;;1/1;;260;;
633212;681;POBREŽJE;MARIBOR;31/2;5;;;1/1;;236;;
633214;2434;VOGLJE;SEŽANA;132;7;;;1/1;;400;;
633214;2434;VOGLJE;SEŽANA;136/1;7;;;1/1;;151;;
633214;2434;VOGLJE;SEŽANA;136/2;7;;;1/1;;1554;;
633214;2434;VOGLJE;SEŽANA;397;7;;;1/1;;1007;;
633215;2408;BRESTOVICA;KOMEN;985/2;7;;;1/1;;210;;
633216;2569;JAVORJE;HRPELJE-KOZINA;882;5;;;1/1;;94;;
633217;2207;BOVEC;BOVEC;1097/2;1;;;1/6;;259;;
633217;2207;BOVEC;BOVEC;1096;1;;;19/120;;438;;
633217;2207;BOVEC;BOVEC;1097/1;1;;;19/120;;514;;
633218;104;RAKIČAN;MURSKA SOBOTA;208/6;3;;;1/1;;641;;
633219;1424;ŠTEFAN;TREBNJE;254/10;5;;;1/1;;1308;;
633220;1476;ŠENTJERNEJ;ŠENTJERNEJ;407/57;5;;;1/1;;6122;;
633221;2311;VITOVLJE;NOVA GORICA;5551/2;7;;;1/1;;253;;
633221;2311;VITOVLJE;NOVA GORICA;5552;7;;;1/1;;4016;;
633222;2314;VOGRSKO;RENČE-VOGRSKO;1004/8;7;;;1/1;;130;;
633224;401;BRSTJE;PTUJ;934;3;;;1/1;;906;;
633225;1511;DRAŠIČI;METLIKA;3246;7;;;1/1;;230;;
633225;1511;DRAŠIČI;METLIKA;3221;7;;;1/1;;338;;
633225;1511;DRAŠIČI;METLIKA;3222/1;7;;;1/1;;993;;
633225;1511;DRAŠIČI;METLIKA;3222/2;7;;;1/1;;196;;
633225;1511;DRAŠIČI;METLIKA;*216/7;5;;;1/1;;54;;
633225;1511;DRAŠIČI;METLIKA;3220;7;;;1/1;;94;;
633226;2283;VIŠNJEVIK;BRDA;1025/1;9;;;1/1;;47;;
633226;2283;VIŠNJEVIK;BRDA;354;9;;;1/1;;3454;;
633226;2283;VIŠNJEVIK;BRDA;1025/2;9;;;1/1;;39;;
633226;2283;VIŠNJEVIK;BRDA;1017/2;9;;;1/1;;41;;
633226;2283;VIŠNJEVIK;BRDA;1024/3;9;;;1/1;;52;;
633226;2283;VIŠNJEVIK;BRDA;1024/2;9;;;1/1;;22;;
633226;2283;VIŠNJEVIK;BRDA;1016;9;;;1/1;;1822;;
633226;2283;VIŠNJEVIK;BRDA;1017/1;9;;;1/1;;2385;;
633226;2283;VIŠNJEVIK;BRDA;1015;9;;;1/1;;3759;;
633226;2283;VIŠNJEVIK;BRDA;1024/4;9;;;1/1;;562;;
633226;2283;VIŠNJEVIK;BRDA;1018;9;;;1/1;;666;;
633230;967;KAVČE;VELENJE;176/3;3;;;1/1;;339;;
633230;967;KAVČE;VELENJE;176/4;3;;;1/1;;7;;
633231;2275;PLAVE;KANAL;978/5;7;;;1/1;;2285;;
633231;2275;PLAVE;KANAL;978/6;7;;;1/1;;8211;;
633231;2275;PLAVE;KANAL;978/1;7;;;1/1;;13362;;
633231;2275;PLAVE;KANAL;978/4;7;;;1/1;;993;;
633233;79;BOKRAČI;PUCONCI;26;7;;;1/1;;462;;
633233;79;BOKRAČI;PUCONCI;25;7;;;1/1;;474;;
633235;1232;DOBLEŽIČE;KOZJE;383;7;;;1/1;;1331;;
633235;1232;DOBLEŽIČE;KOZJE;384;7;;;1/1;;1888;;
633235;1232;DOBLEŽIČE;KOZJE;380;7;;;1/1;;593;;
633235;1232;DOBLEŽIČE;KOZJE;344/2;7;;;1/1;;343;;
633235;1232;DOBLEŽIČE;KOZJE;270;7;;;1/1;;2014;;
633235;1232;DOBLEŽIČE;KOZJE;274/1;3;;;1/1;;1388;;
633235;1232;DOBLEŽIČE;KOZJE;381;7;;;1/1;;18990;;
633235;1232;DOBLEŽIČE;KOZJE;344/1;7;;;1/1;;4009;;
633235;1232;DOBLEŽIČE;KOZJE;273;7;;;1/1;;1205;;
633235;1232;DOBLEŽIČE;KOZJE;324;9;;;1/1;;23198;;
633235;1232;DOBLEŽIČE;KOZJE;385;7;;;1/1;;1061;;
633235;1232;DOBLEŽIČE;KOZJE;328;7;;;1/1;;5215;;
633235;1232;DOBLEŽIČE;KOZJE;269;7;;;1/1;;5341;;
633235;1232;DOBLEŽIČE;KOZJE;388;7;;;1/1;;252;;
633235;1232;DOBLEŽIČE;KOZJE;368;7;;;1/1;;539;;
633235;1232;DOBLEŽIČE;KOZJE;376;7;;;1/1;;611;;
633235;1232;DOBLEŽIČE;KOZJE;274/2;7;;;1/1;;536;;
633235;1232;DOBLEŽIČE;KOZJE;294;7;;;1/1;;3291;;
633237;200;RADENCI;RADENCI;701/22;5;;;1/1;;2;;
633237;200;RADENCI;RADENCI;701/23;5;;;1/1;;16;;
633239;2002;VRHNIKA;VRHNIKA;372/41;9;;;2/3;;2077;;
633239;2002;VRHNIKA;VRHNIKA;372/63;9;;;2/3;;9;;
633239;2002;VRHNIKA;VRHNIKA;372/39;9;;;2/3;;162;;
633241;1802;LESKOVEC;IVANČNA GORICA;518/5;5;;;1/1;;958;;
633242;1992;HORJUL;HORJUL;386;2;;;1/4;;329;;
633242;1992;HORJUL;HORJUL;*208;5;;;1/4;;65;;
633244;198;BORAČEVA;RADENCI;463;7;;;1/1;;2978;;
633244;198;BORAČEVA;RADENCI;402;7;;;1/1;;3581;;
633245;1330;VELIKO MRAŠEVO;KRŠKO;2794/1;7;;;1/1;;2302;;
633245;1330;VELIKO MRAŠEVO;KRŠKO;2793;7;;;1/1;;4616;;
633249;1081;ZAGRAD;CELJE;959/15;5;;;1/2;;1013;;
633249;1081;ZAGRAD;CELJE;959/11;1;;;1/2;;431;;
633251;496;STRAJNA;PODLEHNIK;32;5;;;1/1;;1644;;
633251;496;STRAJNA;PODLEHNIK;31;9;;;1/1;;796;;
633252;292;RUNEČ;ORMOŽ;598/2;9;;;1/1;;539;;
633252;292;RUNEČ;ORMOŽ;563;5;;;1/1;;2871;;
633252;292;RUNEČ;ORMOŽ;562/1;4;;;1/1;;608;;
633253;960;FLORJAN PRI ŠOŠTANJU;ŠOŠTANJ;404/3;9;;;1/1;;1426;;
633253;960;FLORJAN PRI ŠOŠTANJU;ŠOŠTANJ;404/4;9;;;1/1;;791;;
633254;2616;PODPEČ;KOPER;3687;5;;;1/3;;140;;
633255;2510;KORITNICE;ILIRSKA BISTRICA;1080;7;;;5/6;;15322;;
633256;1623;JURJEVICA;RIBNICA;2632/2;7;;;1/90;;515;;
633256;1623;JURJEVICA;RIBNICA;2416/2;7;;;1/90;;39;;
633256;1623;JURJEVICA;RIBNICA;2625/2;7;;;1/90;;442;;
633257;2411;ŠKRBINA;KOMEN;1241/2;5;;;1/1;;104;;
633257;2411;ŠKRBINA;KOMEN;*139;5;;;1/1;;255;;
633257;2411;ŠKRBINA;KOMEN;1242;5;;;1/1;;65;;
633258;1770;KAŠELJ;LJUBLJANA;1432/1;5;;;1/1;;521;;
633258;1770;KAŠELJ;LJUBLJANA;1431/4;5;;;1/1;;266;;
633258;1770;KAŠELJ;LJUBLJANA;1432/2;5;;;1/1;;23;;
633260;2318;BILJE;MIREN-KOSTANJEVICA;413/56;1;;;1/1;;217;;
633261;1961;TRZIN;TRZIN;114/29;1;;;1/4;;25;;
633262;140;ČRENŠOVCI;ČRENŠOVCI;1289;7;;;1/1;;1795;;
633262;140;ČRENŠOVCI;ČRENŠOVCI;2103/2;9;;;1/1;;1099;;
633262;140;ČRENŠOVCI;ČRENŠOVCI;1288;5;;;1/1;;1067;;
633267;80;KRNCI;MORAVSKE TOPLICE;469;5;;;1/1;;1386;;
633267;80;KRNCI;MORAVSKE TOPLICE;472;3;;;1/1;;1225;;
633267;80;KRNCI;MORAVSKE TOPLICE;471;5;;;1/1;;583;;
633267;80;KRNCI;MORAVSKE TOPLICE;470;3;;;1/1;;502;;
633268;1958;BREZOVICA;DOMŽALE;931/7;7;;;1/1;;1561;;
633271;170;PINCE;LENDAVA;1057;7;;;1/1;;60;;
633272;1052;PODGORJE;VOJNIK;1063;7;;;1/1;;623;;
633272;1052;PODGORJE;VOJNIK;1062;7;;;1/1;;30;;
633273;2318;BILJE;MIREN-KOSTANJEVICA;413/18;3;;;1/1;;917;;
633273;2318;BILJE;MIREN-KOSTANJEVICA;413/20;3;;;1/1;;500;;
633273;2318;BILJE;MIREN-KOSTANJEVICA;413/5;3;;;1/1;;824;;
633273;2318;BILJE;MIREN-KOSTANJEVICA;413/9;3;;;1/1;;259;;
633273;2318;BILJE;MIREN-KOSTANJEVICA;413/7;3;;;1/1;;489;;
633274;1388;PIJAVICE;SEVNICA;830/2;7;;;1/1;;236;;
633275;984;LETUŠ;BRASLOVČE;467/350;5;;;1/1;;88;;
633276;2186;VIŠELNICA I;GORJE;135/4;1;;;1/1;;112;;
633277;656;BREZJE;MARIBOR;856/63;9;;;1/1;;51;;
633278;656;BREZJE;MARIBOR;856/61;9;;;1/1;;51;;
633279;694;ROGOZA;HOČE-SLIVNICA;391/6;5;;;1/1;;605;;
633280;566;SLADKI VRH;ŠENTILJ;820/78;5;;;1/1;;18;;
633282;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;1000/57;3;;;1/1;;538;;
633283;303;HERMANCI;ORMOŽ;61/1;9;;;1/1;;5816;;
633283;303;HERMANCI;ORMOŽ;61/2;9;;;1/1;;1781;;
633283;303;HERMANCI;ORMOŽ;59;7;;;1/1;;4880;;
633283;303;HERMANCI;ORMOŽ;61/6;5;;;1/1;;1212;;
633283;303;HERMANCI;ORMOŽ;61/4;7;;;1/1;;841;;
633283;303;HERMANCI;ORMOŽ;370;5;;;1/1;;78;;
633283;303;HERMANCI;ORMOŽ;60/1;7;;;1/1;;3170;;
633283;303;HERMANCI;ORMOŽ;61/5;7;;;1/1;;367;;
633283;303;HERMANCI;ORMOŽ;62/15;7;;;1/1;;474;;
633290;1670;ULAKA;CERKNICA;2004;7;;;1/1;;2014;;
633290;1670;ULAKA;CERKNICA;2044;9;;;1/1;;4327;;
633290;1670;ULAKA;CERKNICA;1955;7;;;1/1;;881;;
633290;1670;ULAKA;CERKNICA;1278;7;;;1/1;;65;;
633290;1670;ULAKA;CERKNICA;1276;7;;;1/1;;72;;
633291;1672;RAVNIK;BLOKE;133;7;;;1/1;;1320;;
633293;2601;GABROVICA;KOPER;1039/1;3;;;1/1;;259;;
633293;2601;GABROVICA;KOPER;1040/1;5;;;1/1;;992;;
633293;2601;GABROVICA;KOPER;1051;3;;;1/1;;870;;
633293;2601;GABROVICA;KOPER;1038/4;3;;;1/1;;97;;
633293;2601;GABROVICA;KOPER;4062;5;;;1/1;;460;;
633294;2303;SOLKAN;NOVA GORICA;2849/17;5;;;1/1;;23;;
633295;346;BIŠ;TRNOVSKA VAS;880/4;3;;;1/1;;344;;
633296;290;LAHONCI;ORMOŽ;97;7;;;1/1;;7207;;
633296;290;LAHONCI;ORMOŽ;100/1;8;1;25;1/1;;9194;;
633296;290;LAHONCI;ORMOŽ;1036/3;7;;;1/1;;637;;
633297;1077;CELJE;CELJE;2414/2;5;;;1/2;;61;;
633297;1077;CELJE;CELJE;2413;5;;;1/1;;85;;
633299;1935;ROVA;DOMŽALE;982/3;3;;;1/1;;294;;
633299;1935;ROVA;DOMŽALE;982/4;3;;;1/1;;465;;
633300;573;ZGORNJE HLAPJE;PESNICA;477/4;7;;;1/1;;78;;
633302;541;CERKVENJAK;CERKVENJAK;34/3;5;;;1/1;;364;;
633303;1330;VELIKO MRAŠEVO;KRŠKO;1549;7;;;1/1;;5197;;
633307;368;DRSTELJA;DESTRNIK;312/2;7;;;1/1;;42096;;
633311;1419;PONIKVE;TREBNJE;495/24;2;;;1/1;;728;;
633315;1536;TALČJI VRH;ČRNOMELJ;1732/2;7;;;1/1;;1910;;
633316;1489;CEROVEC;NOVO MESTO;894;7;;;1/1;;277;;
633316;1489;CEROVEC;NOVO MESTO;895;7;;;1/1;;1135;;
633316;1489;CEROVEC;NOVO MESTO;893;7;;;1/1;;3134;;
633318;1444;AJDOVEC;ŽUŽEMBERK;993/2;7;;;1/1;;1108;;
633318;1444;AJDOVEC;ŽUŽEMBERK;994/2;7;;;1/1;;1270;;
633319;2132;BITNJE;KRANJ;529/14;1;;;1/1;;516;;
633321;2155;HRAŠE;RADOVLJICA;312/29;5;;;1/1;;188;;
633321;2155;HRAŠE;RADOVLJICA;296/21;5;;;1/1;;130;;
633322;2149;ŽIGANJA VAS;TRŽIČ;496/4;5;;;1/1;;522;;
633323;2035;ŠKOFJA LOKA;ŠKOFJA LOKA;136/14;5;;;1/1;;758;;
633324;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;233/43;5;;;1/1;;14;;
633325;2355;VOJSKO;IDRIJA;837/21;9;;;1/1;;371;;
633326;959;ŠOŠTANJ;ŠOŠTANJ;75/10;3;;;1/1;;648;;
633326;959;ŠOŠTANJ;ŠOŠTANJ;76/8;3;;;1/1;;281;;
633326;959;ŠOŠTANJ;ŠOŠTANJ;75/13;3;;;1/1;;1;;
633329;980;ANDRAŽ;POLZELA;1652/9;1;;;1/1;;13;;
633329;980;ANDRAŽ;POLZELA;1652/7;1;;;1/1;;107;;
633330;2307;STARA GORA;NOVA GORICA;650/71;3;;;1/1;;731;;
633331;397;HAJDINA;HAJDINA;903/2;7;;;1/1;;229;;
633332;1971;ZBILJE;MEDVODE;363/2;1;;;1/1;;534;;
633333;4;BUDINCI;ŠALOVCI;2072;5;;;3/4;;966;;
633334;960;FLORJAN PRI ŠOŠTANJU;ŠOŠTANJ;422/7;9;;;1/1;;3230;;
633335;2387;SELO;AJDOVŠČINA;723/230;7;;;1/1;;8554;;
633335;2387;SELO;AJDOVŠČINA;723/231;7;;;1/1;;604;;
633335;2387;SELO;AJDOVŠČINA;723/232;7;;;1/1;;1272;;
633336;2298;LAZNA;NOVA GORICA;1/16;9;;;2/3;;184251;;
633336;2298;LAZNA;NOVA GORICA;1/19;9;;;2/3;;160270;;
633338;36;VEČESLAVCI;ROGAŠOVCI;2118;7;;;1/1;;8215;;
633340;2508;SNEŽNIK;ILIRSKA BISTRICA;2056/14;2;;;1/1;;479;;
633342;2508;SNEŽNIK;ILIRSKA BISTRICA;2056/12;2;;;1/1;;764;;
633343;2508;SNEŽNIK;ILIRSKA BISTRICA;2056/12;2;;;1/1;;764;;
633345;1663;CAJNARJE;CERKNICA;259/3;9;;;53/108;;11068;;
633346;1772;SLAPE;LJUBLJANA;1409/3;5;;;1/1;;184;;
633348;1577;KOČEVJE;KOČEVJE;754/5;1;;;1/1;;241;;
633348;1577;KOČEVJE;KOČEVJE;754/4;1;;;1/1;;89;;
633349;905;BISTRA;ČRNA NA KOROŠKEM;244;4;;;1/1;;1367;;
633354;99;FILOVCI;MORAVSKE TOPLICE;976;5;;;1/1;;590;;
633355;1642;TRAVNIK;LOŠKI POTOK;2800/2;7;;;1/1;;165;;
633355;1642;TRAVNIK;LOŠKI POTOK;2730/18;9;;;1/1;;309;;
633355;1642;TRAVNIK;LOŠKI POTOK;2800/1;7;;;1/1;;1648;;
633355;1642;TRAVNIK;LOŠKI POTOK;2772/2;7;;;1/1;;701;;
633355;1642;TRAVNIK;LOŠKI POTOK;2885;7;;;1/1;;3341;;
633355;1642;TRAVNIK;LOŠKI POTOK;2783;7;;;1/1;;3143;;
633356;1065;VOJNIK TRG;VOJNIK;803;5;;;1/1;;175;;
633356;1065;VOJNIK TRG;VOJNIK;804/1;5;;;1/1;;66;;
633356;1065;VOJNIK TRG;VOJNIK;804/2;5;;;1/1;;37;;
633356;1065;VOJNIK TRG;VOJNIK;805/2;3;;;1/1;;346;;
633357;1331;KOSTANJEVICA;KOSTANJEVICA NA KRKI;533/2;5;;;1/1;;464;;
