ID Posla;Vrsta kupoprodajnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena cena / Odškodnina;Vključenost DDV;Stopnja DDV;Datum izteka lizinga;Datum prenehanja lizinga;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
637671;1;10.02.2022;27.12.2021;146000;0;;;;;;10.02.2022;10.02.2022;1;5
637695;1;10.02.2022;04.10.2021;2700;0;;;;;;10.02.2022;10.02.2022;1;5
637768;1;10.02.2022;22.12.2021;40000;0;;;;;;10.02.2022;10.02.2022;1;5
637787;1;10.02.2022;29.12.2021;100;0;;;;;;10.02.2022;10.02.2022;1;5
637789;1;10.02.2022;29.12.2021;1900;0;;;;;;10.02.2022;10.02.2022;1;5
637790;1;10.02.2022;02.01.2022;35000;0;;;;;;10.02.2022;10.02.2022;1;5
637797;1;10.02.2022;29.12.2021;60000;0;;;;;;10.02.2022;10.02.2022;1;5
637798;1;10.02.2022;30.12.2021;170000;0;;;;;;10.02.2022;10.02.2022;1;5
637800;1;10.02.2022;06.12.2021;32500;0;;;;;;10.02.2022;10.02.2022;1;5
637802;3;10.02.2022;28.12.2021;2332,8;0;;;;;;10.02.2022;10.02.2022;1;5
637809;1;10.02.2022;30.11.2021;17000;0;;;;;;10.02.2022;10.02.2022;1;5
637813;1;10.02.2022;22.11.2021;1000;0;;;;;;10.02.2022;10.02.2022;1;5
637815;1;10.02.2022;15.12.2021;175000;0;;;;;;10.02.2022;10.02.2022;1;5
637817;1;10.02.2022;28.12.2021;3570;0;;;;;;10.02.2022;10.02.2022;1;5
637822;1;10.02.2022;30.10.2021;123000;0;;;;;;10.02.2022;10.02.2022;1;5
637852;1;10.02.2022;09.12.2021;5000;0;;;;;;10.02.2022;10.02.2022;1;5
637874;1;10.02.2022;28.12.2021;135000;0;;;;;;10.02.2022;10.02.2022;1;5
637877;1;10.02.2022;05.01.2022;35000;0;;;;;;10.02.2022;10.02.2022;1;5
637887;1;10.02.2022;30.12.2021;20000;0;;;;;;10.02.2022;10.02.2022;1;5
637896;1;10.02.2022;24.12.2021;50000;0;;;;;;10.02.2022;10.02.2022;1;5
637955;1;10.02.2022;18.10.2021;145033;0;;;;;;10.02.2022;10.02.2022;1;5
637975;1;10.02.2022;09.12.2021;33000;0;;;;;;10.02.2022;10.02.2022;1;5
637977;1;10.02.2022;23.12.2021;7764,4;0;;;;;;10.02.2022;10.02.2022;1;5
637986;1;10.02.2022;30.12.2021;2741,5;0;;;;;;10.02.2022;10.02.2022;1;5
637990;1;10.02.2022;31.12.2021;30000;0;;;;;;10.02.2022;10.02.2022;1;5
638010;2;10.02.2022;28.12.2021;100;0;;;;;;10.02.2022;10.02.2022;1;5
638051;1;10.02.2022;05.01.2022;13000;0;;;;;;10.02.2022;10.02.2022;1;5
638072;1;10.02.2022;05.01.2022;252000;0;;;;;;10.02.2022;10.02.2022;1;5
638110;1;10.02.2022;04.01.2022;9000;0;;;;;;10.02.2022;10.02.2022;1;5
638168;1;10.02.2022;20.12.2021;450;0;;;;;;10.02.2022;10.02.2022;1;5
638182;1;10.02.2022;08.12.2021;5137,8;0;;;;;;10.02.2022;10.02.2022;1;5
638187;1;10.02.2022;20.12.2021;1100;0;;;;;;10.02.2022;10.02.2022;1;5
638201;1;10.02.2022;04.01.2022;9500;0;;;;;;10.02.2022;10.02.2022;1;5
638221;1;10.02.2022;14.12.2021;5000;0;;;;;;10.02.2022;10.02.2022;1;5
638238;1;10.02.2022;06.01.2022;56000;0;;;;;;10.02.2022;10.02.2022;1;5
638265;1;10.02.2022;04.01.2022;114000;0;;;;;;10.02.2022;10.02.2022;1;5
638266;1;10.02.2022;08.12.2021;25000;0;;;;;;10.02.2022;10.02.2022;1;5
638267;1;10.02.2022;07.01.2022;12000;0;;;;;;10.02.2022;10.02.2022;1;5
638304;1;10.02.2022;06.01.2022;700;0;;;;;;10.02.2022;10.02.2022;1;5
638310;1;10.02.2022;28.12.2021;43000;0;;;;;;10.02.2022;10.02.2022;1;5
638319;1;10.02.2022;09.12.2021;2500;0;;;;;;10.02.2022;10.02.2022;1;5
638334;1;10.02.2022;29.12.2021;1270;0;;;;;;10.02.2022;10.02.2022;1;5
638358;1;10.02.2022;11.01.2022;45000;0;;;;;;10.02.2022;10.02.2022;1;5
638375;1;10.02.2022;09.11.2021;2845,5;0;;;;;;10.02.2022;10.02.2022;1;5
638393;1;10.02.2022;04.01.2022;74800;0;;;;;;10.02.2022;10.02.2022;1;5
638408;1;10.02.2022;08.01.2022;47000;0;;;;;;10.02.2022;10.02.2022;1;5
638452;1;10.02.2022;11.01.2022;124000;0;;;;;;10.02.2022;10.02.2022;1;5
638483;1;10.02.2022;05.01.2022;122500;0;;;;;;10.02.2022;10.02.2022;1;5
638484;1;10.02.2022;23.01.2021;6070,5;0;;;;;;10.02.2022;10.02.2022;1;5
638527;1;10.02.2022;07.01.2022;84000;0;;;;;;10.02.2022;10.02.2022;1;5
638556;1;10.02.2022;12.01.2022;15000;0;;;;;;10.02.2022;10.02.2022;1;5
638558;1;10.02.2022;27.12.2021;19000;0;;;;;;10.02.2022;10.02.2022;1;5
638597;1;10.02.2022;11.01.2022;120000;0;;;;;;10.02.2022;10.02.2022;1;5
638599;1;10.02.2022;10.12.2021;1000;0;;;;;;10.02.2022;10.02.2022;1;5
638601;1;10.02.2022;10.01.2022;150000;0;;;;;;10.02.2022;10.02.2022;1;5
638604;1;10.02.2022;11.01.2022;29000;0;;;;;;10.02.2022;10.02.2022;1;5
638621;1;10.02.2022;17.12.2021;3000;0;;;;;;10.02.2022;10.02.2022;1;5
638626;1;10.02.2022;31.12.2021;14500,84;0;;;;;;10.02.2022;10.02.2022;1;5
638741;1;10.02.2022;13.01.2022;850000;0;;;;;;10.02.2022;10.02.2022;1;5
638770;1;10.02.2022;10.01.2022;29000;0;;;;;;11.02.2022;10.02.2022;1;5
638779;1;10.02.2022;03.01.2022;9847,91;0;;;;;;11.02.2022;10.02.2022;1;5
638786;1;10.02.2022;13.01.2022;355000;0;;;;;;11.02.2022;10.02.2022;1;5
638815;1;10.02.2022;31.12.2021;70000;0;;;;;;11.02.2022;10.02.2022;1;5
638820;1;10.02.2022;31.12.2021;160000;0;;;;;;11.02.2022;10.02.2022;1;5
638829;1;10.02.2022;11.01.2022;7600;0;;;;;;11.02.2022;10.02.2022;1;5
638836;1;11.02.2022;14.01.2022;110000;0;;;;;;11.02.2022;11.02.2022;1;5
638838;1;11.02.2022;03.12.2021;3469;0;;;;;;11.02.2022;11.02.2022;1;5
638850;1;11.02.2022;11.01.2022;40000;0;;;;;;11.02.2022;11.02.2022;1;5
638851;4;11.02.2022;30.12.2021;42300;0;;;;;;11.02.2022;11.02.2022;1;4
638854;1;11.02.2022;07.01.2022;4983,46;0;;;;;;11.02.2022;11.02.2022;1;5
638923;1;11.02.2022;12.01.2022;70000;0;;;;;;11.02.2022;11.02.2022;1;5
638946;1;11.02.2022;13.01.2022;100000;0;;;;;;11.02.2022;11.02.2022;1;5
638959;1;11.02.2022;13.01.2022;130000;0;;;;;;11.02.2022;11.02.2022;1;5
638965;1;11.02.2022;06.01.2022;200000;0;;;;;;11.02.2022;11.02.2022;1;5
638981;1;11.02.2022;13.01.2022;24600;0;;;;;;11.02.2022;11.02.2022;1;5
638996;1;11.02.2022;13.01.2022;189000;0;;;;;;11.02.2022;11.02.2022;1;5
638997;1;11.02.2022;12.01.2022;88000;0;;;;;;11.02.2022;11.02.2022;1;5
639012;1;11.02.2022;13.01.2022;180000;0;;;;;;11.02.2022;11.02.2022;1;5
639031;1;11.02.2022;03.12.2021;60000;0;;;;;;11.02.2022;11.02.2022;1;5
639034;1;11.02.2022;07.01.2022;98500;0;;;;;;11.02.2022;11.02.2022;1;5
639055;1;11.02.2022;13.01.2022;136000;0;;;;;;11.02.2022;11.02.2022;1;5
639057;1;11.02.2022;03.12.2021;13131,47;0;;;;;;11.02.2022;11.02.2022;1;5
639067;1;11.02.2022;03.01.2022;21750;0;;;;;;11.02.2022;11.02.2022;1;5
639084;1;11.02.2022;18.01.2022;36311;0;;;;;;11.02.2022;11.02.2022;1;5
639103;2;11.02.2022;10.01.2022;72197,25;0;;;;;;11.02.2022;11.02.2022;1;5
639111;1;11.02.2022;14.01.2022;27000;0;;;;;;11.02.2022;11.02.2022;1;5
639117;1;11.02.2022;13.01.2022;90000;0;;;;;;11.02.2022;11.02.2022;1;5
639122;1;11.02.2022;10.01.2022;72000;0;;;;;;11.02.2022;11.02.2022;1;5
639135;1;11.02.2022;12.01.2022;2000;0;;;;;;11.02.2022;11.02.2022;1;5
639167;1;11.02.2022;18.01.2022;142800;0;;;;;;11.02.2022;11.02.2022;1;5
639177;1;11.02.2022;12.01.2022;7000;0;;;;;;11.02.2022;11.02.2022;1;5
639183;1;11.02.2022;17.01.2022;297246;0;;;;;;11.02.2022;11.02.2022;1;5
639190;1;11.02.2022;17.01.2022;235000;0;;;;;;11.02.2022;11.02.2022;1;5
639196;1;11.02.2022;13.01.2022;148000;0;;;;;;11.02.2022;11.02.2022;1;5
639202;1;11.02.2022;12.01.2022;2240;0;;;;;;11.02.2022;11.02.2022;1;5
639226;1;11.02.2022;13.01.2022;210000;0;;;;;;11.02.2022;11.02.2022;1;5
639229;1;11.02.2022;20.01.2022;267000;0;;;;;;11.02.2022;11.02.2022;1;5
639243;1;11.02.2022;12.01.2022;79000;0;;;;;;11.02.2022;11.02.2022;1;5
639255;1;11.02.2022;18.01.2022;15000;0;;;;;;11.02.2022;11.02.2022;1;5
639276;1;11.02.2022;18.01.2022;37000;0;;;;;;11.02.2022;11.02.2022;1;5
639280;1;11.02.2022;13.09.2021;1146,8;0;;;;;;11.02.2022;11.02.2022;1;5
639319;1;11.02.2022;17.01.2022;31500;0;;;;;;11.02.2022;11.02.2022;1;5
639331;1;11.02.2022;14.01.2022;7751;0;;;;;;11.02.2022;11.02.2022;1;5
639348;1;11.02.2022;19.01.2022;110000;0;;;;;;11.02.2022;11.02.2022;1;5
639349;4;11.02.2022;31.01.2021;13300;0;;;;;;11.02.2022;11.02.2022;1;4
639372;1;11.02.2022;21.01.2021;16000;0;;;;;;11.02.2022;11.02.2022;1;5
639382;1;11.02.2022;14.12.2021;800;0;;;;;;11.02.2022;11.02.2022;1;5
639388;1;11.02.2022;12.01.2022;1388,5;0;;;;;;11.02.2022;11.02.2022;1;5
639391;1;11.02.2022;11.01.2022;367,5;0;;;;;;11.02.2022;11.02.2022;1;5
639398;1;11.02.2022;11.01.2022;953,5;0;;;;;;11.02.2022;11.02.2022;1;5
639465;1;14.02.2022;02.04.2020;95202;1;3;;;;;14.02.2022;14.02.2022;1;5
639469;1;14.02.2022;13.04.2020;95202;1;3;;;;;14.02.2022;14.02.2022;1;5
639826;1;22.02.2022;17.02.2022;411339,4;1;4;;;;;22.02.2022;22.02.2022;1;5
639870;1;24.02.2022;15.01.2020;172728,7;1;3;;;;;24.02.2022;24.02.2022;1;5
640002;1;03.03.2022;24.06.2021;140900;1;4;;;;;03.03.2022;03.03.2022;1;5
640090;1;04.03.2022;20.09.2021;6971;1;4;;;;;04.03.2022;04.03.2022;1;5
640178;1;07.03.2022;15.12.2021;3684400;1;4;;;;;07.03.2022;07.03.2022;1;5
640208;1;08.03.2022;11.10.2021;2442440;1;4;;;;;08.03.2022;08.03.2022;1;5
640282;1;10.03.2022;27.10.2021;25000;0;;;;;;10.03.2022;10.03.2022;1;5
640324;1;10.03.2022;31.08.2021;6000;0;;;;;;10.03.2022;10.03.2022;1;5
640370;1;10.03.2022;28.12.2021;55000;0;;;;;;10.03.2022;10.03.2022;1;5
640380;1;10.03.2022;06.01.2022;27000;0;;;;;;10.03.2022;10.03.2022;1;5
640384;1;10.03.2022;30.12.2021;72462;0;;;;;;10.03.2022;10.03.2022;1;5
640397;1;10.03.2022;07.01.2022;227000;0;;;;;;10.03.2022;10.03.2022;1;5
640402;1;10.03.2022;03.01.2022;6000;0;;;;;;10.03.2022;10.03.2022;1;5
640403;1;10.03.2022;08.12.2021;65000;0;;;;;;10.03.2022;10.03.2022;1;5
640423;1;10.03.2022;19.11.2021;112500;0;;;;;;10.03.2022;10.03.2022;1;5
640451;1;10.03.2022;05.10.2021;51000;0;;;;;;10.03.2022;10.03.2022;1;5
640508;1;10.03.2022;14.01.2022;185000;0;;;;;;10.03.2022;10.03.2022;1;5
640509;1;10.03.2022;15.01.2022;100;0;;;;;;10.03.2022;10.03.2022;1;5
640525;1;10.03.2022;22.09.2021;667500;0;;;;;;10.03.2022;10.03.2022;1;5
640591;1;10.03.2022;19.01.2022;3000;0;;;;;;10.03.2022;10.03.2022;1;5
640625;1;10.03.2022;26.11.2021;143220;0;;;;;;10.03.2022;10.03.2022;1;5
640648;1;10.03.2022;02.11.2021;300;0;;;;;;10.03.2022;10.03.2022;1;5
640652;1;10.03.2022;14.01.2022;1525,72;0;;;;;;10.03.2022;10.03.2022;1;5
640662;1;10.03.2022;20.01.2022;42080;0;;;;;;10.03.2022;10.03.2022;1;5
640713;1;10.03.2022;23.12.2021;441;0;;;;;;10.03.2022;10.03.2022;1;5
640715;1;10.03.2022;15.12.2021;351;0;;;;;;10.03.2022;10.03.2022;1;5
640730;1;10.03.2022;20.01.2022;58000;0;;;;;;10.03.2022;10.03.2022;1;5
640745;1;10.03.2022;20.01.2022;80000;0;;;;;;10.03.2022;10.03.2022;1;5
640751;1;10.03.2022;20.01.2022;159750;0;;;;;;10.03.2022;10.03.2022;1;5
640753;1;10.03.2022;21.01.2022;15000;0;;;;;;10.03.2022;10.03.2022;1;5
640757;1;10.03.2022;22.12.2021;10000;0;;;;;;10.03.2022;10.03.2022;1;5
640803;1;10.03.2022;20.01.2022;33000;0;;;;;;10.03.2022;10.03.2022;1;5
640835;1;10.03.2022;21.01.2022;41000;0;;;;;;10.03.2022;10.03.2022;1;5
640844;1;10.03.2022;20.01.2022;60000;0;;;;;;10.03.2022;10.03.2022;1;5
640848;1;10.03.2022;19.01.2022;28400;0;;;;;;10.03.2022;10.03.2022;1;5
640859;1;10.03.2022;12.01.2022;15700;0;;;;;;10.03.2022;10.03.2022;1;5
640876;1;10.03.2022;25.01.2022;3731;0;;;;;;10.03.2022;10.03.2022;1;5
640899;1;10.03.2022;12.01.2022;30000;0;;;;;;10.03.2022;10.03.2022;1;5
640904;1;10.03.2022;18.11.2021;160;0;;;;;;10.03.2022;10.03.2022;1;5
640916;1;10.03.2022;04.01.2022;2917,2;0;;;;;;10.03.2022;10.03.2022;1;5
640948;1;10.03.2022;23.12.2021;70188;0;;;;;;10.03.2022;10.03.2022;1;5
640953;1;10.03.2022;21.01.2022;192000;0;;;;;;10.03.2022;10.03.2022;1;5
640978;4;10.03.2022;25.01.2022;28800;0;;;;;;10.03.2022;10.03.2022;1;4
640988;1;10.03.2022;25.01.2022;28000;0;;;;;;10.03.2022;10.03.2022;1;5
641023;1;10.03.2022;11.10.2021;3000;0;;;;;;10.03.2022;10.03.2022;1;5
641036;1;10.03.2022;25.01.2022;180000;0;;;;;;10.03.2022;10.03.2022;1;5
641097;1;10.03.2022;31.12.2021;75000;0;;;;;;10.03.2022;10.03.2022;1;5
641114;1;10.03.2022;28.01.2022;5000;0;;;;;;10.03.2022;10.03.2022;1;5
641128;1;10.03.2022;24.01.2022;13700;0;;;;;;10.03.2022;10.03.2022;1;5
641171;1;10.03.2022;24.01.2022;1200;0;;;;;;10.03.2022;10.03.2022;1;5
641173;1;10.03.2022;27.01.2022;6315;0;;;;;;10.03.2022;10.03.2022;1;5
641183;1;10.03.2022;20.12.2021;757,14;0;;;;;;10.03.2022;10.03.2022;1;5
641192;1;10.03.2022;27.01.2022;105000;0;;;;;;10.03.2022;10.03.2022;1;5
641224;1;10.03.2022;19.01.2022;1550;0;;;;;;10.03.2022;10.03.2022;1;5
641225;1;10.03.2022;24.01.2022;2500;0;;;;;;10.03.2022;10.03.2022;1;5
641248;1;10.03.2022;17.11.2021;1062;0;;;;;;10.03.2022;10.03.2022;1;5
641254;1;10.03.2022;27.01.2022;73000;0;;;;;;10.03.2022;10.03.2022;1;5
641265;1;10.03.2022;21.01.2022;526,32;0;;;;;;10.03.2022;10.03.2022;1;5
641289;1;10.03.2022;22.12.2021;2600;0;;;;;;10.03.2022;10.03.2022;1;5
641330;1;10.03.2022;13.01.2022;9280;0;;;;;;10.03.2022;10.03.2022;1;5
641336;1;10.03.2022;27.01.2022;207000;0;;;;;;10.03.2022;10.03.2022;1;5
641351;1;10.03.2022;21.01.2022;216;0;;;;;;10.03.2022;10.03.2022;1;5
641366;1;10.03.2022;28.01.2022;47500;0;;;;;;10.03.2022;10.03.2022;1;5
641371;1;10.03.2022;10.01.2022;18346,3;0;;;;;;10.03.2022;10.03.2022;1;5
641385;1;10.03.2022;25.12.2021;19000;0;;;;;;10.03.2022;10.03.2022;1;5
641387;1;10.03.2022;27.01.2022;126000;0;;;;;;10.03.2022;10.03.2022;1;5
641390;1;10.03.2022;31.01.2022;30000;0;;;;;;10.03.2022;10.03.2022;1;5
641420;1;10.03.2022;24.01.2022;159530;0;;;;;;10.03.2022;10.03.2022;1;5
641462;1;10.03.2022;27.01.2022;18158,5;0;;;;;;10.03.2022;10.03.2022;1;5
641465;1;10.03.2022;26.01.2022;47000;0;;;;;;10.03.2022;10.03.2022;1;5
641490;1;10.03.2022;29.01.2022;32500;0;;;;;;10.03.2022;10.03.2022;1;5
641503;1;10.03.2022;26.01.2022;27811;0;;;;;;10.03.2022;10.03.2022;1;5
641514;1;10.03.2022;17.01.2022;80000;0;;;;;;10.03.2022;10.03.2022;1;5
641549;1;10.03.2022;30.01.2022;100000;0;;;;;;10.03.2022;10.03.2022;1;5
641572;1;10.03.2022;29.01.2022;500;0;;;;;;10.03.2022;10.03.2022;1;5
641578;1;10.03.2022;31.01.2022;77500;0;;;;;;10.03.2022;10.03.2022;1;5
641582;1;10.03.2022;06.01.2022;352000;0;;;;;;10.03.2022;10.03.2022;1;5
641595;1;10.03.2022;26.01.2022;75000;0;;;;;;10.03.2022;10.03.2022;1;5
641602;1;10.03.2022;24.01.2022;5000;0;;;;;;10.03.2022;10.03.2022;1;5
641605;1;10.03.2022;26.01.2022;1000;0;;;;;;10.03.2022;10.03.2022;1;5
641651;1;10.03.2022;26.01.2022;23000;0;;;;;;10.03.2022;10.03.2022;1;5
641669;1;10.03.2022;01.02.2022;20000;0;;;;;;10.03.2022;10.03.2022;1;5
641694;1;10.03.2022;28.01.2022;2123;0;;;;;;10.03.2022;10.03.2022;1;5
641714;1;10.03.2022;28.01.2022;340000;0;;;;;;10.03.2022;10.03.2022;1;5
641715;1;10.03.2022;01.02.2022;287;0;;;;;;10.03.2022;10.03.2022;1;5
641722;1;10.03.2022;26.01.2022;174000;0;;;;;;10.03.2022;10.03.2022;1;5
641750;1;10.03.2022;25.01.2022;32000;0;;;;;;10.03.2022;10.03.2022;1;5
641752;3;10.03.2022;20.12.2021;40000;0;;;;;;10.03.2022;10.03.2022;1;5
641758;1;10.03.2022;19.01.2022;1935;0;;;;;;10.03.2022;10.03.2022;1;5
641764;1;10.03.2022;04.02.2022;195000;0;;;;;;10.03.2022;10.03.2022;1;5
641780;1;10.03.2022;02.02.2022;176000;0;;;;;;10.03.2022;10.03.2022;1;5
641783;1;10.03.2022;28.01.2022;14000;0;;;;;;10.03.2022;10.03.2022;1;5
641810;1;10.03.2022;15.09.2021;2500;0;;;;;;10.03.2022;10.03.2022;1;5
641815;1;10.03.2022;24.01.2022;3500;0;;;;;;10.03.2022;10.03.2022;1;5
641868;1;10.03.2022;18.01.2022;12000;0;;;;;;10.03.2022;10.03.2022;1;5
641915;1;10.03.2022;31.01.2022;165000;0;;;;;;10.03.2022;10.03.2022;1;5
641918;3;10.03.2022;02.02.2022;2920,62;0;;;;;;10.03.2022;10.03.2022;1;5
641919;1;10.03.2022;06.02.2022;90000;0;;;;;;10.03.2022;10.03.2022;1;5
641929;1;10.03.2022;02.02.2022;202000;0;;;;;;10.03.2022;10.03.2022;1;5
641960;1;10.03.2022;15.11.2021;2800;0;;;;;;10.03.2022;10.03.2022;1;5
641970;1;10.03.2022;09.06.2021;8000;0;;;;;;10.03.2022;10.03.2022;1;5
641979;1;10.03.2022;04.02.2022;34000;0;;;;;;10.03.2022;10.03.2022;1;5
642008;1;10.03.2022;31.01.2022;55000;0;;;;;;11.03.2022;10.03.2022;1;5
642054;1;10.03.2022;28.01.2022;90000;0;;;;;;11.03.2022;10.03.2022;1;5
642063;1;11.03.2022;04.02.2022;15500;0;;;;;;11.03.2022;11.03.2022;1;5
642076;1;11.03.2022;31.01.2022;200000;0;;;;;;11.03.2022;11.03.2022;1;5
642105;1;11.03.2022;28.01.2022;74000;0;;;;;;11.03.2022;11.03.2022;1;5
642140;1;11.03.2022;18.01.2022;250;0;;;;;;11.03.2022;11.03.2022;1;5
642155;1;11.03.2022;04.02.2022;23100;0;;;;;;11.03.2022;11.03.2022;1;5
642160;1;11.03.2022;09.02.2022;250000;0;;;;;;11.03.2022;11.03.2022;1;5
642164;1;11.03.2022;27.01.2022;25333,33;0;;;;;;11.03.2022;11.03.2022;1;5
642188;1;11.03.2022;09.02.2022;1000;0;;;;;;11.03.2022;11.03.2022;1;5
642202;2;11.03.2022;17.01.2022;30500;0;;;;;;11.03.2022;11.03.2022;1;5
642222;1;11.03.2022;07.02.2022;3000;0;;;;;;11.03.2022;11.03.2022;1;5
642223;1;11.03.2022;11.01.2022;3000;0;;;;;;11.03.2022;11.03.2022;1;5
642230;1;11.03.2022;12.01.2022;10000;0;;;;;;11.03.2022;11.03.2022;1;5
642256;1;11.03.2022;10.02.2022;80000;0;;;;;;11.03.2022;11.03.2022;1;5
642257;1;11.03.2022;09.02.2022;160000;0;;;;;;11.03.2022;11.03.2022;1;5
642269;1;11.03.2022;10.02.2022;142000;0;;;;;;11.03.2022;11.03.2022;1;5
642280;1;11.03.2022;07.02.2022;7000;0;;;;;;11.03.2022;11.03.2022;1;5
642284;1;11.03.2022;10.01.2022;300;0;;;;;;11.03.2022;11.03.2022;1;5
642289;1;11.03.2022;07.02.2022;100000;0;;;;;;11.03.2022;11.03.2022;1;5
642291;1;11.03.2022;07.02.2022;18000;0;;;;;;11.03.2022;11.03.2022;1;5
642301;1;11.03.2022;04.02.2022;230000;0;;;;;;11.03.2022;11.03.2022;1;5
642311;1;11.03.2022;01.02.2022;50200;0;;;;;;11.03.2022;11.03.2022;1;5
642328;1;11.03.2022;07.02.2022;15000;0;;;;;;11.03.2022;11.03.2022;1;5
642419;1;11.03.2022;03.09.2021;18000;0;;;;;;11.03.2022;11.03.2022;1;5
642425;1;11.03.2022;21.07.2021;35000;0;;;;;;11.03.2022;11.03.2022;1;5
642436;1;11.03.2022;08.02.2022;1000;0;;;;;;11.03.2022;11.03.2022;1;5
642457;1;11.03.2022;20.12.2021;16500;0;;;;;;11.03.2022;11.03.2022;1;5
642470;1;11.03.2022;13.02.2022;180000;0;;;;;;11.03.2022;11.03.2022;1;5
642524;1;11.03.2022;03.11.2021;8000;0;;;;;;11.03.2022;11.03.2022;1;5
642530;1;11.03.2022;11.02.2022;145000;0;;;;;;11.03.2022;11.03.2022;1;5
642537;1;11.03.2022;02.02.2022;30000;0;;;;;;11.03.2022;11.03.2022;1;5
642539;1;11.03.2022;17.01.2022;205000;0;;;;;;11.03.2022;11.03.2022;1;5
642586;1;11.03.2022;16.02.2022;43500;0;;;;;;11.03.2022;11.03.2022;1;5
642590;1;11.03.2022;16.02.2022;163900;0;;;;;;11.03.2022;11.03.2022;1;5
642597;1;11.03.2022;11.02.2022;69000;0;;;;;;11.03.2022;11.03.2022;1;5
642605;1;11.03.2022;15.02.2022;6400;0;;;;;;11.03.2022;11.03.2022;1;5
642608;1;11.03.2022;02.02.2022;865;0;;;;;;11.03.2022;11.03.2022;1;5
642655;1;11.03.2022;11.02.2022;9184;0;;;;;;11.03.2022;11.03.2022;1;5
642657;3;11.03.2022;11.02.2022;39500;0;;;;;;11.03.2022;11.03.2022;1;5
642676;1;11.03.2022;19.11.2021;2455,49;0;;;;;;11.03.2022;11.03.2022;1;5
642678;1;11.03.2022;20.01.2022;8700;0;;;;;;11.03.2022;11.03.2022;1;5
642699;1;11.03.2022;14.02.2022;150000;0;;;;;;11.03.2022;11.03.2022;1;5
642722;1;11.03.2022;17.11.2021;12734,84;0;;;;;;11.03.2022;11.03.2022;1;5
642724;1;11.03.2022;12.02.2022;110000;0;;;;;;11.03.2022;11.03.2022;1;5
642727;1;11.03.2022;15.02.2022;90000;0;;;;;;11.03.2022;11.03.2022;1;5
642728;1;11.03.2022;05.01.2022;3100;0;;;;;;11.03.2022;11.03.2022;1;5
642752;1;11.03.2022;25.01.2022;4920;0;;;;;;11.03.2022;11.03.2022;1;5
642755;1;11.03.2022;14.02.2022;80000;0;;;;;;11.03.2022;11.03.2022;1;5
642762;1;11.03.2022;11.02.2022;44050;0;;;;;;11.03.2022;11.03.2022;1;5
642804;1;11.03.2022;16.02.2022;110000;0;;;;;;11.03.2022;11.03.2022;1;5
642827;3;11.03.2022;07.02.2022;10900;0;;;;;;11.03.2022;11.03.2022;1;5
642843;1;11.03.2022;11.02.2022;3000;0;;;;;;11.03.2022;11.03.2022;1;5
642879;1;11.03.2022;26.01.2022;95000;0;;;;;;11.03.2022;11.03.2022;1;5
642882;1;11.03.2022;12.01.2022;5700;0;;;;;;11.03.2022;11.03.2022;1;5
642884;1;11.03.2022;15.11.2021;4500;0;;;;;;11.03.2022;11.03.2022;1;5
642908;1;11.03.2022;21.02.2022;180000;0;;;;;;11.03.2022;11.03.2022;1;5
642928;1;11.03.2022;13.02.2022;190000;0;;;;;;11.03.2022;11.03.2022;1;5
642932;1;11.03.2022;31.01.2022;3000;0;;;;;;11.03.2022;11.03.2022;1;5
642942;1;11.03.2022;03.02.2022;30000;0;;;;;;11.03.2022;11.03.2022;1;5
642943;1;11.03.2022;04.11.2021;16000;0;;;;;;11.03.2022;11.03.2022;1;5
642948;1;11.03.2022;13.02.2022;10000;0;;;;;;11.03.2022;11.03.2022;1;5
642950;1;11.03.2022;16.02.2022;83000;0;;;;;;11.03.2022;11.03.2022;1;5
642955;1;11.03.2022;06.12.2021;13240;0;;;;;;11.03.2022;11.03.2022;1;5
642959;1;11.03.2022;17.02.2022;19582,15;0;;;;;;11.03.2022;11.03.2022;1;5
642968;1;11.03.2022;21.01.2022;950;0;;;;;;11.03.2022;11.03.2022;1;5
642976;1;11.03.2022;18.02.2022;9774;0;;;;;;11.03.2022;11.03.2022;1;5
642981;1;11.03.2022;18.02.2022;22500;0;;;;;;11.03.2022;11.03.2022;1;5
642986;1;11.03.2022;25.11.2021;11000;0;;;;;;11.03.2022;11.03.2022;1;5
642987;1;11.03.2022;28.01.2022;75000;0;;;;;;11.03.2022;11.03.2022;1;5
643012;1;11.03.2022;15.02.2022;165000;0;;;;;;11.03.2022;11.03.2022;1;5
643020;1;11.03.2022;15.02.2022;2700;0;;;;;;11.03.2022;11.03.2022;1;5
643023;1;11.03.2022;21.02.2022;170000;0;;;;;;11.03.2022;11.03.2022;1;5
643042;1;11.03.2022;01.02.2022;95000;0;;;;;;11.03.2022;11.03.2022;1;5
643047;2;11.03.2022;10.02.2022;387,02;0;;;;;;11.03.2022;11.03.2022;1;5
643121;1;15.03.2022;08.10.2021;451400;1;4;;;;;15.03.2022;15.03.2022;1;5
643174;1;15.03.2022;06.07.2021;100000;1;4;;;;;15.03.2022;15.03.2022;1;5
643196;1;16.03.2022;01.12.2021;48800;1;4;;;;;16.03.2022;16.03.2022;1;5
